2018-05-04 00:05:00,434.246
2018-05-04 01:05:00,428.666
2018-05-04 02:05:00,410.59
2018-05-04 03:05:00,413.676
2018-05-04 04:05:00,417.066
2018-05-04 05:05:00,416.122
2018-05-04 06:05:00,389.506
2018-05-04 07:05:00,393.4
2018-05-04 08:05:00,395.662
2018-05-04 09:05:00,390.25
2018-05-04 10:05:00,390.494
2018-05-04 11:05:00,395.594
2018-05-04 12:05:00,393.912
2018-05-04 13:05:00,392.57
2018-05-04 14:05:00,391.85
2018-05-04 15:05:00,376.276
2018-05-04 16:05:00,377.254
2018-05-04 17:05:00,382.76
2018-05-04 18:05:00,385.034
2018-05-04 19:05:00,386.804
2018-05-04 20:05:00,386.794
2018-05-04 21:05:00,362.284
2018-05-04 22:05:00,409.46
2018-05-04 23:05:00,418.938
2018-05-05 00:05:00,403.184
2018-05-05 01:05:00,425.018
2018-05-05 02:05:00,453.13
2018-05-05 03:05:00,452.106
2018-05-05 04:05:00,450.884
2018-05-05 05:05:00,441.948
2018-05-05 06:05:00,425.524
2018-05-05 07:05:00,430.482
2018-05-05 08:05:00,443.624
2018-05-05 09:05:00,445.332
2018-05-05 10:05:00,431.61
2018-05-05 11:05:00,426.728
2018-05-05 12:05:00,425.716
2018-05-05 13:05:00,424.656
2018-05-05 14:05:00,424.388
2018-05-05 15:05:00,414.182
2018-05-05 16:05:00,415.752
2018-05-05 17:05:00,407.654
2018-05-05 18:05:00,399.506
2018-05-05 19:05:00,396.868
2018-05-05 20:05:00,403.184
2018-05-05 21:05:00,404.004
2018-05-05 22:05:00,402.334
2018-05-05 23:05:00,403.73
2018-05-06 00:05:00,408.98
2018-05-06 01:05:00,410.43
2018-05-06 02:05:00,404.554
2018-05-06 03:05:00,408.296
2018-05-06 04:05:00,416.912
2018-05-06 05:05:00,411.542
2018-05-06 06:05:00,398.972
2018-05-06 07:05:00,401.938
2018-05-06 08:05:00,404.952
2018-05-06 09:05:00,415.284
2018-05-06 10:05:00,416.116
2018-05-06 11:05:00,415.048
2018-05-06 12:05:00,422.86
2018-05-06 13:05:00,438.434
2018-05-06 14:05:00,458.642
2018-05-06 15:05:00,452.64
2018-05-06 16:05:00,457.988
2018-05-06 17:05:00,464.008
2018-05-06 18:05:00,457.944
2018-05-06 19:05:00,453.486
2018-05-06 20:05:00,447.014
2018-05-06 21:05:00,438.102
2018-05-06 22:05:00,451.05
2018-05-06 23:05:00,448.226
2018-05-07 00:05:00,446.54
2018-05-07 01:05:00,444.032
2018-05-07 02:05:00,460.862
2018-05-07 03:05:00,460.296
2018-05-07 04:05:00,447.33
2018-05-07 05:05:00,436.464
2018-05-07 06:05:00,406.976
2018-05-07 07:05:00,396.926
2018-05-07 08:05:00,391.466
2018-05-07 09:05:00,381.812
2018-05-07 10:05:00,392.282
2018-05-07 11:05:00,381.308
2018-05-07 12:05:00,395.066
2018-05-07 13:05:00,381.904
2018-05-07 14:05:00,398.16
2018-05-07 15:05:00,402.114
2018-05-07 16:05:00,400.726
2018-05-07 17:05:00,412.48
2018-05-07 18:05:00,427.86
2018-05-07 19:05:00,425.786
2018-05-07 20:05:00,426.488
